index,dehumanize,dehumanize_confidence
1076,0,0.9848259362471072
1077,2,0.5064364798704549
1078,1,0.7995651926809472
1079,0,0.5199000909214118
1080,3,0.5833872490274232
1081,1,0.6527515418251144
1082,3,0.41143598459488057
1083,1,0.5541718252256237
1084,1,0.4546529577304056
1085,4,0.9303793409124399
1086,1,0.5892499724955034
1087,2,0.5639408930519066
1088,4,0.955176518907006
1089,0,0.5294056511484884
1090,0,0.9975434696353457
1091,3,0.8198692886122253
1092,3,0.7609639947873519
1093,0,0.4408211310551879
1094,1,0.858263707112217
1095,4,0.997579837312798
1096,3,0.7697088137217402
1097,2,0.465073464107559
1098,2,0.5224189840259885
1099,4,0.765776038806233
1100,0,0.8526641824079577
1101,2,0.47030694291408626
1102,4,0.9995005323644952
1103,3,0.8086384334182734
1104,3,0.7455655519204648
1105,3,0.8295254141329702
1106,0,0.9662122369704075
1107,4,0.9333115835170956
1108,1,0.4640822087461703
1109,3,0.5614185914753759
1110,0,0.5883378239757794
1111,3,0.6189180013513779
1112,2,0.5148537853725268
1113,2,0.6142418843556917
1114,0,0.7972123911082545
1115,0,0.5726705336309458
1116,4,0.7235503509661015
1117,3,0.6203307957801203
1118,3,0.4773069025670156
1119,3,0.5370996272488822
1120,1,0.5228522917002048
1121,1,0.47838430638323726
1122,4,0.9984158858265041
1123,2,0.4368827722718461
1124,0,0.4364852469416913
1125,4,0.9961649510956126
1126,0,0.831079733440335
1127,3,0.575519856144674
1128,0,0.8084324851027325
1129,0,0.9496243875531378
1130,4,0.9998074105549277
1131,1,0.575103351379151
1132,3,0.5539903283828559
1133,4,0.9054676389299762
1134,4,0.7766612406909646
1135,0,0.8342378020573753
1136,0,0.8140751875905592
1137,3,0.8386061407692977
1138,3,0.6930413498761305
1139,0,0.996815400196917
1140,4,0.5597459148136963
1141,0,0.8852034771278248
1142,2,0.5227580450079519
1143,0,0.9962195710758871
1144,1,0.5719366484473812
1145,0,0.6758498135849683
1146,4,0.9147334644234034
1147,4,0.8790322048937734
1148,3,0.8385198561646701
1149,3,0.6456784468302207
1150,0,0.5239359268183149
1151,0,0.9920080115050829
1152,3,0.3438935808134635
1153,2,0.44209610711745356
1154,0,0.9483304861811672
1155,3,0.6152152996068763
1156,3,0.7224182946176755
1157,4,0.8331046389814881
1158,0,0.9904153361106772
1159,3,0.7177451581735782
1160,3,0.7650568086328001
1161,2,0.559535978446802
1162,3,0.8263259025690525
1163,2,0.473774108769591
1164,0,0.940277589656578
1165,0,0.9453935384895961
1166,1,0.3961582301393667
1167,4,0.7541959707017467
1168,0,0.9967654986503359
1169,0,0.9972077768260933
1170,0,0.9134297891474348
1171,4,0.5400669737459621
1172,3,0.5930177147926805
1173,0,0.46284558050432184
1174,4,0.5989420940557995
1175,4,0.8839393516548077
1176,1,0.810818736604418
1177,4,0.805243962999706
1178,0,0.898570018206339
1179,4,0.7715466782073823
1180,1,0.4920179127710517
1181,3,0.8487882811890043
1182,4,0.9989328163954401
1183,4,0.7570971290280131
1184,4,0.9647780949374731
1185,0,0.959111215375881
1186,2,0.48346749753847884
1187,3,0.5216352248419545
1188,1,0.4947372167849371
1189,2,0.5049921833284627
1190,3,0.7596164933196968
1191,3,0.6666153785425553
1192,4,0.9979393442328623
1193,4,0.9156677486991072
1194,2,0.49109631590003455
1195,0,0.999533783295003
1196,3,0.49068261651603823
1197,2,0.6301938223054608
1198,0,0.9766952089185537
1199,3,0.5436156568280603
1200,4,0.6716546758668482
1201,2,0.41079990354300655
1202,3,0.712767467593494
1203,1,0.7495623605145043
1204,2,0.45639199432051497
1205,4,0.8265655923336641
1206,2,0.632076343205957
1207,3,0.6562187250438931
1208,0,0.8174757728968337
1209,0,0.8089915102550224
1210,4,0.9984244729921198
1211,3,0.8097799901096472
1212,3,0.8118918963313471
1213,4,0.9986703930680444
1214,3,0.5512251899806828
1215,2,0.5215852700541745
1216,2,0.42501522509106093
1217,4,0.9819856092423624
1218,1,0.5528193134825218
1219,4,0.9620266051536606
1220,2,0.49511148741404926
1221,1,0.669863135570709
1222,1,0.477276898217807
1223,3,0.899815835018216
1224,3,0.8334921026929842
1225,4,0.9934017289719017
1226,4,0.9226361540123571
1227,0,0.9894802467350687
1228,4,0.9863403908593597
1229,4,0.6134052952697864
1230,0,0.9992011060913661
1231,2,0.5121717706518508
1232,4,0.9868703912570329
1233,1,0.5317168195527161
1234,3,0.7951375278140523
1235,3,0.4123782932968022
1236,4,0.9936923757324214
1237,4,0.9813816995966109
1238,1,0.5717904787214223
1239,4,0.9998328700028503
1240,1,0.46877223792212924
1241,0,0.9775461718884616
1242,1,0.44117621599715023
1243,4,0.5722317931194061
1244,4,0.7104108174809005
1245,2,0.5952215370318271
1246,1,0.5276159029963248
1247,3,0.5579702904114808
1248,4,0.843386127986367
1249,0,0.8211804265358643
1250,3,0.8403221918187468
1251,3,0.7582880494967756
1252,4,0.9830698396851596
1253,3,0.5848495839772765
1254,0,0.5183731020865231
1255,0,0.7021927533164701
1256,3,0.7989866404659226
1257,1,0.4751878113309922
1258,0,0.8111964301848271
1259,2,0.5089729454617447
1260,4,0.695023261245906
1261,4,0.8341395337928994
1262,0,0.7353950763706226
1263,1,0.6276197511378314
1264,1,0.7354048476931108
1265,2,0.5676053796080872
1266,3,0.4974626394846651
1267,0,0.8480888329322717
1268,4,0.9751747013243778
1269,3,0.40336014925224634
1270,0,0.6266598437852487
1271,0,0.8055178330895026
1272,0,0.5537492288494563
1273,3,0.4598094082394047
1274,0,0.9917327856132508
1275,1,0.4502575976781079
1276,4,0.5691639859120794
1277,0,0.9985526054156789
1278,3,0.7055071881603664
1279,3,0.6444917373444611
1280,4,0.6363353568289803
1281,3,0.6006789635237841
1282,3,0.3926486376103709
1283,2,0.36587311324270794
1284,4,0.6732325856158944
1285,4,0.9875236605463653
1286,0,0.8824153089235659
1287,4,0.6888999116770885
1288,4,0.9987724212563475
1289,1,0.47273703724099414
1290,0,0.49501862624608867
1291,0,0.5101340231557842
1292,3,0.8676091213726151
1293,4,0.8574151380901048
1294,1,0.7505486925374693
1295,4,0.7205025303565021
1296,4,0.9262067299130059
1297,4,0.7145887326428797
1298,1,0.5787335658864347
1299,3,0.886813562033792
1300,4,0.6463666086948991
1301,3,0.9169510163634564
1302,3,0.621353652672906
1303,4,0.49596243651954364
1304,4,0.7687620225368791
1305,4,0.9950908121559973
1306,0,0.5175250337301555
1307,4,0.6527063794421333
1308,4,0.6415940040179534
1309,1,0.4700723227138014
1310,0,0.9990330996658575
1311,4,0.9993152595999939
1312,0,0.7406832673183886
1313,4,0.7629241826759776
1314,3,0.7514984467459138
1315,2,0.4156325728474395
1316,4,0.8395908419930972
1317,0,0.7795385982259342
1318,4,0.9881128707479654
1319,4,0.9283654128614502
1320,0,0.426199255704429
1321,1,0.41077668815588114
1322,4,0.681684569317741
1323,4,0.7340132449536313
1324,4,0.9905640305360336
1325,2,0.45730076124069924
1326,3,0.5270094507522585
1327,0,0.9662956644470396
1328,3,0.8124076936941296
1329,4,0.9989939850541529
1330,3,0.703620341298194
1331,4,0.8559532435063607
1332,4,0.9710712525065937
1333,1,0.5747988456169913
1334,4,0.9946860272327694
1335,3,0.6858136898316742
1336,0,0.7879460583994721
1337,4,0.9044596844773394
1338,4,0.9973991571988842
1339,1,0.6255064350706341
1340,0,0.7093718175604846
1341,3,0.6510788335812046
1342,4,0.9933968043582676
1343,0,0.8501245119656006
1344,1,0.4632280726863206
1345,0,0.9874557537928389
1346,3,0.6330902938687537
1347,4,0.7679896124219426
1348,3,0.821070718652997
1349,0,0.9950198448564258
1350,3,0.6195603135454061
1351,2,0.5134739715084092
1352,1,0.5917621759182468
1353,4,0.9996939884766416
1354,3,0.6273514149403722
1355,4,0.9840675521882178
1356,0,0.44138214958906874
1357,4,0.9016727673060163
1358,1,0.4664169432814803
1359,2,0.4477700091113326
1360,3,0.8930090666039535
1361,4,0.6948600854954156
1362,3,0.5012829237295225
1363,4,0.6800000310846213
1364,3,0.6223115898329695
1365,1,0.5591363658723626
1366,1,0.7009025306063552
1367,1,0.6554975229327092
1368,1,0.47807585136716596
1369,1,0.5705908327949281
1370,1,0.5562560921292034
1371,0,0.39696947755507306
1372,1,0.6876166057133405
1373,1,0.42889804998627257
1374,4,0.9835468211680946
1375,4,0.9889534805707532
1376,3,0.86707070786967
1377,4,0.9963758377222024
1378,3,0.5712666117226375
1379,3,0.8070448067562326
1380,0,0.9990057621853593
1381,4,0.9422884069949132
1382,4,0.9926365403532066
1383,4,0.567139743920113
1384,2,0.46210621054996304
1385,2,0.48005501560113334
1386,0,0.853276608601815
1387,0,0.7500753307239448
1388,2,0.5868589502527545
1389,4,0.8175171833455702
1390,3,0.5235810469348902
1391,4,0.7863419410271758
1392,1,0.5825898859831775
1393,3,0.5840038296006724
1394,4,0.9240405708751375
1395,2,0.5929141798927959
1396,1,0.6672837046730442
1397,1,0.6265063350700972
1398,3,0.5613526933282148
1399,4,0.9994073287393445
1400,4,0.8000756288992095
1401,0,0.384134339367541
1402,3,0.7541158261062698
1403,1,0.5246376668474667
1404,0,0.9932229500136578
1405,4,0.9953140125310933
1406,4,0.5551438856315395
1407,0,0.43530077901280423
1408,0,0.9960622181935725
1409,3,0.6720416964797334
1410,3,0.6810231054654168
1411,4,0.9938850087267983
1412,4,0.8899613086145448
1413,4,0.9985867657284627
1414,4,0.9941733149383626
1415,1,0.6123573512648569
1416,1,0.48931080410932165
1417,1,0.5514192074092747
1418,2,0.4783649771495323
1419,2,0.5222614933219167
1420,0,0.993290110508458
1421,2,0.5026595935563464
1422,0,0.792980338783652
1423,0,0.8514435596441515
1424,3,0.8597923059928105
1425,0,0.7917169636362086
1426,3,0.8541807215013052
1427,2,0.3663037390654585
1428,3,0.6976259946753646
1429,3,0.6875448581300924
1430,2,0.6015772453631769
1431,0,0.9992934116639794
1432,4,0.507376051254993
1433,4,0.8344148146996446
1434,3,0.6501159397712336
1435,0,0.9354643754468399
1436,4,0.8349269086951505
1437,0,0.8707452919396884
1438,4,0.9837779328725262
1439,0,0.4720897414582021
1440,1,0.5519529053531552
1441,0,0.9975341069464101
1442,3,0.46189893849241387
1443,4,0.9122137452454679
1444,3,0.6628161574585939
1445,0,0.9692694032305766
1446,4,0.9345332942621417
1447,0,0.9961722560324188
1448,1,0.5409943327527893
1449,1,0.5205135243779956
1450,3,0.7032800021316804
1451,3,0.5194681649918896
1452,2,0.536623292101809
1453,0,0.5323222647621392
1454,1,0.5611860816230474
1455,3,0.641919776173529
1456,1,0.6498834693617024
1457,3,0.7506111850786791
1458,2,0.546811289384948
1459,4,0.7396941653396001
1460,0,0.9885911773446487
1461,3,0.6008236855923296
1462,3,0.6612203062335782
1463,3,0.8109161963626239
1464,1,0.6841704591751138
1465,4,0.9367559120807071
1466,1,0.648929091527868
1467,4,0.4719953518347835
1468,0,0.8801010258817541
1469,2,0.6078596535688722
1470,2,0.581250270842628
1471,4,0.9984234149492457
1472,4,0.9770132750811127
1473,3,0.577961957068014
1474,2,0.5171375443668672
1475,1,0.40188987286831446
1476,2,0.40762949322302894
1477,4,0.9984156160442802
1478,4,0.9441566345132556
1479,2,0.5273243830999758
1480,3,0.8637289244958831
1481,0,0.9165830344352788
1482,4,0.8163386437170654
1483,2,0.566608974656039
1484,4,0.9942507123300116
1485,4,0.9927444530008249
1486,3,0.7431291446274142
1487,0,0.5003715712965159
1488,3,0.8041522301967388
1489,0,0.4273468954431833
1490,1,0.4267456878276252
1491,0,0.5135648829795885
1492,4,0.7560392574530962
1493,1,0.5750088180930618
1494,4,0.9996680363705819
1495,3,0.555938037364113
1496,2,0.5091156671545249
1497,3,0.516371883415353
1498,4,0.8550785232774977
1499,4,0.9970513827158911
1500,0,0.9253551059375426
1501,4,0.9995506864839543
1502,0,0.9939197083095216
1503,3,0.777188427751621
1504,3,0.9049377432174038
1505,0,0.8526693530469935
1506,4,0.7928391129181185
1507,0,0.8220990432326722
1508,1,0.5555026062201993
1509,4,0.9844092724074891
1510,0,0.9961821440835454
1511,2,0.5342658970944567
1512,4,0.8436102167945906
1513,4,0.8686368868396666
1514,3,0.5560840289280224
1515,0,0.9039630322234187
1516,2,0.4747294014240649
1517,3,0.5324717065572905
1518,3,0.7470434169340694
1519,3,0.7734995684239953
1520,4,0.9928665414598463
1521,4,0.9092614329320712
1522,3,0.744400230882136
1523,1,0.6314944814617357
1524,1,0.5668186849989962
1525,3,0.7139042557439813
1526,2,0.4834058049572742
1527,3,0.6133861562123597
1528,4,0.9993109713307762
1529,3,0.3947892782465244
1530,1,0.4445770618313596
1531,0,0.9995808183563804
1532,4,0.7679871949392882
1533,1,0.45844384813951633
1534,4,0.9999773767576045
1535,1,0.3593660611763082
1536,0,0.9776411536116713
1537,3,0.9307562276971014
1538,4,0.9702091358683786
1539,3,0.5258489153907036
1540,0,0.8366910122795947
1541,3,0.925173848720235
1542,4,0.8703128915141555
1543,4,0.5233221840402351
1544,3,0.5855653820565715
1545,1,0.5217407635498015
1546,4,0.7479198379428003
1547,1,0.47572992940080994
1548,4,0.988172077190193
1549,0,0.9888024103087563
1550,4,0.9847964598231421
1551,4,0.8614025735274333
1552,3,0.7167000190988747
1553,3,0.5813147383486311
1554,3,0.6383216015206769
1555,0,0.9948607069944526
1556,1,0.63166145467888
1557,3,0.7982126563654378
1558,2,0.567860409951832
1559,4,0.8450715053045703
1560,4,0.7401911355992774
1561,2,0.42571639961803237
1562,3,0.4995641693016573
1563,3,0.5934827232255799
1564,3,0.6392258288744462
1565,3,0.9075472677186426
1566,4,0.8995504599505931
1567,2,0.4892179575581841
1568,4,0.9446708256398139
1569,2,0.6284319408524135
1570,1,0.6342035146757858
1571,1,0.49099901759368336
1572,0,0.8711953740404293
1573,3,0.8267445551190699
1574,3,0.5806966567342564
1575,4,0.997673770667196
1576,1,0.4535299086762714
1577,1,0.48699578313215386
1578,4,0.5407550984350571
1579,4,0.857656056872599
1580,0,0.7809585549358518
1581,0,0.7730189316553058
1582,0,0.6612728957459661
1583,4,0.9838338676367363
1584,2,0.5113297993511473
1585,4,0.9940746584504239
1586,2,0.4775983345236247
1587,2,0.6138730403253053
1588,3,0.7961010543820624
1589,4,0.9856983436795845
1590,3,0.8673055184165701
1591,4,0.997502529708087
1592,3,0.5792512805935582
1593,4,0.9584658567917189
1594,3,0.8721946606145011
1595,1,0.5752964522306051
1596,3,0.5742541691668552
1597,1,0.7015447206757845
1598,0,0.6930892103324044
1599,2,0.4938942261060262
1600,1,0.4503000073151915
1601,3,0.5450421671302539
1602,0,0.9913218481695294
1603,3,0.6326449914154841
1604,2,0.45490358871414605
1605,4,0.9154988551520328
1606,1,0.6232262324876519
1607,4,0.8684414230729394
1608,1,0.4263254173685
1609,4,0.5206257895240963
1610,3,0.429520160986082
1611,3,0.7678745305523229
1612,4,0.7799476260100102
1613,0,0.9902520914549244
1614,3,0.8516962813232527
1615,0,0.3271093549486892
1616,1,0.5024512058635071
1617,4,0.9989826359690622
1618,2,0.5842037333726965
1619,3,0.8590011679472618
1620,3,0.7864435466202545
1621,4,0.872024812044276
1622,4,0.6446279912574618
1623,1,0.6824103825695808
1624,0,0.9261395870527037
1625,0,0.9004623516734954
1626,2,0.4409936867628005
1627,0,0.6370580112714418
1628,1,0.5663431326134429
1629,4,0.7183010202484437
1630,1,0.5486871486562046
1631,4,0.894657502143368
1632,2,0.7517282837274711
1633,1,0.48551993692550977
1634,3,0.7029511523874464
1635,4,0.9843025505331942
1636,4,0.8043617626202648
1637,4,0.9351711213294641
1638,4,0.9343261739415477
1639,3,0.6647173927631742
1640,3,0.6425239882575101
1641,1,0.5989631986728784
1642,4,0.9996030337511354
1643,1,0.5290688500928821
1644,4,0.9351681175655747
1645,4,0.9817013529350881
1646,3,0.8998201295534818
1647,3,0.46321949978556526
1648,0,0.564101001146679
1649,0,0.9946822238480668
1650,4,0.9856538438009456
1651,4,0.9723921576539958
1652,0,0.9906800449005346
1653,4,0.903542818688432
1654,2,0.5074137243877956
1655,3,0.5309679725759028
1656,0,0.9931819493563342
1657,3,0.5541610473707965
1658,4,0.7995264531428793
1659,4,0.8839487409619126
1660,0,0.8734333964753213
1661,2,0.4416864416974474
1662,1,0.5307966564181733
1663,4,0.9991685054494969
1664,4,0.9965608704937251
1665,4,0.5371719032194838
1666,0,0.9953618010112135
1667,3,0.8008584936438283
1668,1,0.45322870591604614
1669,0,0.9964087896245761
1670,4,0.9682789138142951
1671,4,0.9539472750759835
1672,1,0.5523005282108637
1673,2,0.6324192529795024
1674,1,0.4335522447559177
1675,2,0.5235060401691886
1676,4,0.9840190290068881
1677,0,0.6143985388532017
1678,4,0.9934049106241531
1679,0,0.9373171133102453
1680,4,0.8432690644441372
1681,2,0.53114189885483
1682,3,0.5125259345714711
1683,2,0.3903782021907253
1684,4,0.996914748337444
1685,4,0.9323699331025388
1686,1,0.686087068935082
1687,4,0.9871696387054274
1688,0,0.9679276196919305
1689,4,0.7971287581705839
1690,3,0.5102226732558538
1691,4,0.995848977992555
1692,4,0.9604016922800712
1693,3,0.4980151653997336
1694,3,0.7349761457805133
1695,3,0.5654571429181704
1696,4,0.917114320401486
1697,1,0.5792164189747501
1698,0,0.9241687219334398
1699,2,0.46731739359660773
1700,1,0.7591244857716024
1701,2,0.4491778676529216
1702,2,0.5107817725118525
1703,4,0.9783722230375671
1704,4,0.96585703232606
1705,1,0.4426687843520708
1706,3,0.520912732627755
1707,1,0.4528944606700413
1708,4,0.9687688003531609
1709,0,0.6516203542626331
1710,4,0.9907968841188437
1711,1,0.43794603247551195
1712,4,0.9952407736078593
1713,4,0.5466915852177247
1714,0,0.5278822622052869
1715,0,0.7156757095498661
1716,3,0.737740621669603
1717,2,0.5090573444224852
1718,4,0.9980083310475321
1719,2,0.5521630319604232
1720,2,0.41953279702852886
1721,2,0.4813377909930981
1722,4,0.9808469603965455
1723,0,0.7352215744100274
1724,0,0.547129344416297
1725,2,0.4679212450201046
1726,2,0.3991121668382609
1727,4,0.987149186740139
1728,0,0.9113742038010502
1729,1,0.6161743226129215
1730,3,0.5984579917968379
1731,4,0.9503574861720891
1732,4,0.9978128194454725
1733,1,0.5754076808204691
1734,4,0.5078213817572457
1735,2,0.45931420500992015
1736,4,0.9382923876795238
1737,3,0.6410631005521856
1738,4,0.9926319846007233
1739,3,0.5196947067104677
1740,4,0.9795862373198415
1741,4,0.9943296748510724
1742,3,0.7402657639636648
1743,4,0.9981269587412827
1744,1,0.6524690425049076
1745,4,0.6252294159134624
1746,1,0.5104696499946685
1747,2,0.5354482941452354
1748,4,0.9457612070692417
1749,4,0.9972795779084136
1750,3,0.6039552464633782
1751,3,0.6284508505508051
1752,2,0.521036155804034
1753,0,0.8140479826948466
1754,1,0.5057851070454489
1755,1,0.5247345243557904
1756,3,0.7721877036154026
1757,3,0.4613675522359877
1758,4,0.8160460301697957
1759,4,0.872010122318127
1760,4,0.9925282228874033
1761,4,0.6805922868979282
1762,4,0.9658745867426914
1763,3,0.3863755617224795
1764,0,0.9988492820930548
1765,4,0.927267129701951
1766,2,0.5519969554794191
1767,4,0.9909601162014692
1768,3,0.6933682981486103
1769,3,0.5305966355687423
1770,1,0.5272716995571225
1771,1,0.6097960072855375
1772,2,0.5336775216723199
1773,4,0.9740099072491486
1774,0,0.7330628519506812
1775,1,0.4666423200076629
1776,2,0.47688254595668494
1777,2,0.4621674577172665
1778,0,0.9615428359171541
1779,4,0.9735067887543432
1780,1,0.5216082661978029
1781,0,0.6527040131225105
1782,4,0.9946089100239752
1783,4,0.9816888085790206
1784,0,0.996204753066829
1785,4,0.9990998807562547
1786,0,0.981113893931257
1787,2,0.4360217020804447
1788,3,0.7670082195561769
1789,1,0.6523030464210843
1790,1,0.5985514860253243
1791,4,0.9965029206897555
1792,3,0.4280558391408413
1793,3,0.5390397388818574
1794,1,0.6211304092564031
1795,4,0.5609127517055983
1796,4,0.9058243566679958
1797,4,0.5504454219482434
1798,3,0.4108571372805803
1799,3,0.6978428703232944
1800,1,0.48743694830763545
1801,1,0.5203161265272075
1802,1,0.5676367742210058
1803,1,0.764594860356518
1804,3,0.5041366831859513
1805,3,0.5955321479573982
1806,4,0.9661302675905055
1807,4,0.778468068173037
1808,2,0.38717504181702694
1809,2,0.5424715630803653
1810,1,0.5054348820706595
1811,3,0.7391297076250662
1812,1,0.6991097571207897
1813,4,0.9915388074684296
1814,1,0.45646248400400546
1815,1,0.4144206334617915
1816,4,0.5589719123350345
1817,4,0.9211940757961313
1818,3,0.6539607145576798
1819,3,0.8519743449418459
1820,0,0.7968870202519622
1821,3,0.818338492413985
1822,4,0.7823193079651378
1823,4,0.935249665341545
1824,4,0.7243277380507047
1825,0,0.9613757759776119
1826,2,0.4701556185324362
1827,0,0.9911839659477514
1828,3,0.3881742272574209
1829,2,0.4774719169351685
1830,2,0.439601523607811
1831,4,0.9959736065026026
1832,2,0.4682359690298858
1833,3,0.6702618463327109
1834,4,0.9988981252371135
1835,4,0.8945486100818507
1836,3,0.588713703094583
1837,1,0.7019260892052224
1838,4,0.7104514715600962
1839,3,0.4981249923621634
1840,4,0.9997066271099122
1841,0,0.7911283078411091
1842,4,0.9565992318108723
1843,1,0.6794004479463465
1844,4,0.9942649776739672
1845,3,0.808964402608327
1846,0,0.9970030926007671
1847,1,0.6885126941579007
1848,3,0.6296053243796541
1849,4,0.9988258727523847
1850,0,0.6974077419473612
1851,4,0.990119341823155
1852,3,0.7236716027119504
1853,0,0.9769937816569009
1854,4,0.9808062165259174
1855,2,0.3870222662010007
1856,1,0.39655102204125386
1857,3,0.5743967036919502
1858,0,0.9892671532891852
1859,0,0.9900054245663542
1860,4,0.9982674835700484
1861,4,0.9952393892658887
1862,3,0.6956944003670404
1863,0,0.8053411040128026
1864,1,0.5348631372218261
1865,3,0.8313947890134136
1866,4,0.6022339784898045
1867,3,0.42650424044449475
1868,4,0.9963932280779438
1869,4,0.9924875681133155
1870,1,0.461338396221124
1871,1,0.6704114324826409
1872,4,0.5918553431614312
1873,3,0.9102761731021722
1874,2,0.492328373182531
1875,3,0.7161183168196752
1876,0,0.9977262901191126
1877,4,0.9120869229882467
1878,2,0.6035123965598697
1879,0,0.9599940088723176
1880,3,0.5569076745361708
1881,3,0.7111622831027139
1882,3,0.4885777585126478
1883,4,0.8478982131776661
1884,1,0.5367679656229909
1885,2,0.5301030761379893
1886,0,0.7128725180923535
1887,1,0.349371879198423
1888,3,0.8465302858183884
1889,1,0.49383404229382216
1890,1,0.4893489802344069
1891,0,0.9985848611550436
1892,2,0.5713814235813739
1893,4,0.9441173467559877
1894,0,0.99354922868677
1895,4,0.5001073764802776
1896,4,0.9962881968276694
1897,4,0.9962193641743856
1898,1,0.4113713451504179
1899,2,0.5961347391045007
1900,0,0.8703425292138987
1901,4,0.553217325038231
1902,4,0.9942618010517371
1903,3,0.716184592898546
1904,1,0.6671848628012174
1905,4,0.873788527140092
1906,3,0.666132164689137
1907,3,0.4719383385323762
1908,4,0.8188617010781799
1909,3,0.789571377165704
1910,3,0.6216613454554648
1911,4,0.7006079440901748
1912,1,0.36030364597875675
1913,3,0.6117054220048458
1914,3,0.8593816600851923
1915,4,0.9728128589679992
1916,4,0.9985385095316178
1917,4,0.5869285297104124
1918,0,0.5293478586964953
1919,0,0.9018484764107879
1920,1,0.649572891022176
1921,4,0.9844400333861862
1922,4,0.8498226227626339
1923,4,0.9986730753301893
1924,4,0.9994849406802881
1925,2,0.5255127855519736
1926,1,0.34370388240650473
1927,1,0.6463235327444856
1928,1,0.660557096766332
1929,2,0.4327562980689694
1930,0,0.5376161771874615
1931,4,0.9514370772539046
1932,3,0.6745490640616988
1933,3,0.7033915121613163
1934,1,0.6042502334083224
1935,1,0.583413373858635
1936,1,0.7584903550434616
1937,4,0.7565691096254786
1938,2,0.5960489595739349
1939,1,0.541356708063165
1940,1,0.5375208068555871
1941,4,0.9739798983956418
1942,1,0.42114517882458047
1943,2,0.499817378480219
1944,4,0.865297270391798
1945,3,0.845004623264798
1946,0,0.977919536319575
1947,4,0.9743888947549442
1948,4,0.9313416906680412
1949,1,0.40457295969658325
1950,4,0.8500378351304506
1951,4,0.6962932470913376
1952,1,0.5444251029634366
1953,1,0.48759786860204907
1954,2,0.40463129272379855
1955,0,0.9645608171714208
1956,0,0.9633031652731715
1957,3,0.7747108353514576
1958,4,0.9873183530510035
1959,3,0.5172270859338329
1960,3,0.9009224379331582
1961,4,0.9997199246705293
1962,0,0.9659400235846567
1963,1,0.588907081200105
1964,0,0.5514969883252144
1965,1,0.783582343023897
1966,2,0.3937257205983068
1967,1,0.4919092592279746
1968,2,0.6674346088042101
1969,4,0.7392686471060792
1970,4,0.9253415008938393
1971,3,0.6461185029140339
1972,2,0.4548597368014187
1973,4,0.9603200098612121
1974,2,0.49871087610565595
1975,0,0.9951646441412613
1976,4,0.9970131287388392
1977,2,0.49809565099763503
1978,4,0.980859123629796
1979,4,0.7540393158725265
1980,4,0.9569356684277399
1981,4,0.9878643065514033
1982,2,0.4751474358541036
1983,4,0.8293513109190517
1984,4,0.9986805567447238
1985,4,0.8284448731109576
1986,1,0.6423761731460826
1987,3,0.5250481376703723
1988,3,0.5502293187876428
1989,3,0.8830477548812258
1990,2,0.5243786315565376
1991,3,0.7047071915167887
1992,1,0.7230908357463378
1993,4,0.9406034673189753
1994,2,0.4843197885211919
1995,2,0.5191113835206124
1996,3,0.6872677955433197
1997,3,0.8360806357321576
1998,4,0.9826178849901126
1999,4,0.9718491668642294
2000,1,0.41936140702113867
2001,4,0.9762455708203251
2002,1,0.6414515377180835
2003,2,0.3500351316338449
2004,1,0.5795016480991884
